TrapID,Surveyors,Length_cm,LengthType_FL_TL,Weight_Grams,sciname,Date_YMD,Exp_or_Cont,design,Deep_Shallow,days_since_last_haul,common,family,N_coord,W_coord,location_exposure,Habitat,depth_m,zero_or_1_fish
C7,"KJ,SC,LA",11,TL,40,Chaetodon ocellatus,2018-03-24,Control,Z,Deep,4,Spotfin butterflyfish,Chaetodontidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",13,TL,71,Chaetodon ocellatus,2018-03-24,Control,Z,Deep,4,Spotfin butterflyfish,Chaetodontidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",13,TL,77,Chaetodon ocellatus,2018-03-24,Control,Z,Deep,4,Spotfin butterflyfish,Chaetodontidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",13,TL,62,Chaetodon ocellatus,2018-03-24,Control,Z,Deep,4,Spotfin butterflyfish,Chaetodontidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",14,TL,86,Chaetodon ocellatus,2018-03-24,Control,Z,Deep,4,Spotfin butterflyfish,Chaetodontidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",12,TL,56,Chaetodon striatus,2018-03-24,Control,Z,Deep,4,Banded butterflyfish,Chaetodontidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
E6,"KJ,SC,LA",21,TL,710,Lactophrys triqueter,2018-04-24,Experimental,Z,Deep,7,Smooth trunkfish,Ostraciidae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E6,"KJ,SC,LA",28.5,FL,1200,Calamus bajonado,2018-04-24,Experimental,Z,Deep,7,Jolthead porgy,Sparidae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E8,"KJ,SC,LA",19,FL,370,Acanthurus chirurgus,2018-04-24,Experimental,Z,Shallow,7,Doctorfish,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",21.5,TL,700,Pomacanthus paru,2018-04-24,Experimental,Z,Shallow,7,French angelfish,Pomacanthidae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18.5,FL,490,Acanthurus coeruleus,2018-04-24,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",24.5,TL,640,Scarus taeniopterus,2018-04-24,Experimental,Z,Shallow,7,Princess parrotfish,Scaridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",24.5,TL,640,Scarus taeniopterus,2018-04-24,Experimental,Z,Shallow,7,Princess parrotfish,Scaridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",25,TL,640,Scarus taeniopterus,2018-04-24,Experimental,Z,Shallow,7,Princess parrotfish,Scaridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",21.5,TL,420,Scarus taeniopterus,2018-04-24,Experimental,Z,Shallow,7,Princess parrotfish,Scaridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",25.5,TL,750,Scarus taeniopterus,2018-04-24,Experimental,Z,Shallow,7,Princess parrotfish,Scaridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
C8,"KJ,SC,LA",28.5,TL,990,Cantherhines macrocerus,2018-04-24,Control,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA",31.5,TL,1190,Cantherhines macrocerus,2018-04-24,Control,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA",30,TL,1190,Acanthostracion polygonius,2018-04-24,Control,Z,Deep,7,Honeycomb cowfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA",17,FL,360,Acanthurus coeruleus,2018-04-24,Control,Z,Deep,7,Blue tang,Acanthuridae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA",17.5,FL,360,Acanthurus coeruleus,2018-04-24,Control,Z,Deep,7,Blue tang,Acanthuridae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA",26,FL,840,Haemulon sciurus,2018-04-24,Control,Z,Deep,7,Bluestriped grunt,Haemulidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA",40.5,FL,2100,Epinephelus guttatus,2018-04-24,Control,Z,Deep,7,Red hind,Serranidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C9,"KJ,SC,LA",24.5,FL,490,Lutjanus mahogoni,2018-04-24,Control,Z,Shallow,7,Mahogany snapper,Lutjanidae,16.82244,-62.2074083333334,Leeward,Sand,15.24,1
C9,"KJ,SC,LA",26.5,FL,590,Lutjanus mahogoni,2018-04-24,Control,Z,Shallow,7,Mahogany snapper,Lutjanidae,16.82244,-62.2074083333334,Leeward,Sand,15.24,1
C9,"KJ,SC,LA",23,FL,390,Lutjanus mahogoni,2018-04-24,Control,Z,Shallow,7,Mahogany snapper,Lutjanidae,16.82244,-62.2074083333334,Leeward,Sand,15.24,1
C9,"KJ,SC,LA",28,FL,880,Seriola rivoliana,2018-04-24,Control,Z,Shallow,7,Almaco jack,Carangidae,16.82244,-62.2074083333334,Leeward,Sand,15.24,1
C4,"KJ,SC,LA",30,TL,1010,Cantherhines macrocerus,2018-04-24,Control,Z,Shallow,7,Whitespotted filefish,Monacanthidae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",25,TL,1310,Pomacanthus arcuatus,2018-04-24,Control,Z,Shallow,7,Gray angelfish,Pomacanthidae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",21.5,TL,650,Holacanthus tricolor,2018-04-24,Control,Z,Shallow,7,Rock beauty,Pomacanthidae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",29.5,TL,730,Holacanthus ciliaris,2018-04-24,Control,Z,Shallow,7,Queen angelfish,Pomacanthidae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",23.5,TL,380,Holacanthus ciliaris,2018-04-24,Control,Z,Shallow,7,Queen angelfish,Pomacanthidae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",25.5,FL,380,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",23,FL,240,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",18,FL,140,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",21.5,FL,220,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",21,FL,180,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",26.5,FL,390,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",25,FL,400,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",18,FL,160,Acanthurus coeruleus,2018-04-24,Control,Z,Shallow,7,Blue tang,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",17.5,FL,140,Acanthurus coeruleus,2018-04-24,Control,Z,Shallow,7,Blue tang,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",19.5,FL,200,Acanthurus coeruleus,2018-04-24,Control,Z,Shallow,7,Blue tang,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",18.5,FL,200,Acanthurus coeruleus,2018-04-24,Control,Z,Shallow,7,Blue tang,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",18.5,FL,200,Acanthurus coeruleus,2018-04-24,Control,Z,Shallow,7,Blue tang,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",16.5,FL,120,Acanthurus coeruleus,2018-04-24,Control,Z,Shallow,7,Blue tang,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",27,FL,490,Balistes vetula,2018-04-24,Control,Z,Shallow,7,Queen triggerfish,Balistidae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",31,TL,530,Cantherhines macrocerus,2018-04-24,Control,Z,Shallow,7,Whitespotted filefish,Monacanthidae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",17,FL,130,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA",17,FL,130,Acanthurus coeruleus,2018-04-24,Control,Z,Shallow,7,Blue tang,Acanthuridae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C6,"KJ,SC,LA",25.5,TL,340,Acanthostracion polygonius,2018-04-24,Control,Z,Deep,7,Honeycomb cowfish,Ostraciidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA",20,TL,200,Lactophrys triqueter,2018-04-24,Control,Z,Deep,7,Smooth trunkfish,Ostraciidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA",27,FL,330,Lutjanus synagris,2018-04-24,Control,Z,Deep,7,Lane snapper,Lutjanidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA",21.5,FL,150,Holocentrus adscensionis,2018-04-24,Control,Z,Deep,7,Squirrelfish,Holocentridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA",27,TL,310,Cantherhines macrocerus,2018-04-24,Control,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA",24.5,TL,240,Cantherhines macrocerus,2018-04-24,Control,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
E4,"KJ,SC,LA",26.5,FL,370,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",26,FL,370,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",25.5,FL,370,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",21.5,FL,240,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",25,FL,350,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",25.5,FL,350,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",25.5,FL,350,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",25,FL,410,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",26,FL,320,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",58,TL,3210,Epinephelus striatus,2018-04-24,Experimental,Z,Deep,7,Nassau grouper,Serranidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",20,FL,260,Acanthurus coeruleus,2018-04-24,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",18,FL,170,Acanthurus coeruleus,2018-04-24,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",19.5,FL,210,Acanthurus coeruleus,2018-04-24,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",18,FL,210,Acanthurus coeruleus,2018-04-24,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",19,FL,210,Acanthurus coeruleus,2018-04-24,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",18,FL,210,Acanthurus coeruleus,2018-04-24,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",17,FL,140,Acanthurus coeruleus,2018-04-24,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",26,FL,360,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",25.5,FL,360,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",18,FL,170,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",16.5,FL,170,Acanthurus chirurgus,2018-04-24,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
C5,"KJ,SC,LA",24.5,TL,370,Lactophrys triqueter,2018-04-24,Control,Z,Deep,7,Smooth trunkfish,Ostraciidae,16.7617916666667,-62.23525,Leeward,Sand,50.292,1
C5,"KJ,SC,LA",25,TL,260,Acanthostracion polygonius,2018-04-24,Control,Z,Deep,7,Honeycomb cowfish,Ostraciidae,16.7617916666667,-62.23525,Leeward,Sand,50.292,1
C5,"KJ,SC,LA",26.5,FL,260,Lutjanus mahogoni,2018-04-24,Control,Z,Deep,7,Mahogany snapper,Lutjanidae,16.7617916666667,-62.23525,Leeward,Sand,50.292,1
E1,"KJ,SC,LA",27.5,FL,380,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",28,FL,380,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",30,FL,250,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",28.5,FL,430,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",30,FL,490,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",27,FL,410,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",29.5,FL,450,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",27,FL,390,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",31.5,FL,520,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",27,FL,320,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",29,FL,490,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",30,FL,490,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",27.5,FL,390,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",29,FL,430,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",27.5,FL,380,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",27,FL,380,Carangoides bartholomaei,2018-04-24,Experimental,Z,Shallow,7,Yellow jack,Carangidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",26.5,FL,340,Lutjanus synagris,2018-04-24,Experimental,Z,Shallow,7,Lane snapper,Lutjanidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E1,"KJ,SC,LA",24,FL,240,Lutjanus buccanella,2018-04-24,Experimental,Z,Shallow,7,Blackfin snapper,Lutjanidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E3,"KJ,SC,LA",26,FL,420,Acanthurus chirurgus,2018-04-24,Experimental,Z,Shallow,7,Doctorfish,Acanthuridae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"KJ,SC,LA",40.5,TL,530,Aluterus scriptus,2018-04-24,Experimental,Z,Shallow,7,Scrawled filefish,Monacanthidae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"KJ,SC,LA",30.5,TL,410,Cantherhines macrocerus,2018-04-24,Experimental,Z,Shallow,7,Whitespotted filefish,Monacanthidae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"KJ,SC,LA",27.5,TL,330,Cantherhines macrocerus,2018-04-24,Experimental,Z,Shallow,7,Whitespotted filefish,Monacanthidae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"KJ,SC,LA",32,TL,550,Cantherhines macrocerus,2018-04-24,Experimental,Z,Shallow,7,Whitespotted filefish,Monacanthidae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"KJ,SC,LA",26.5,TL,370,Acanthurus chirurgus,2018-04-24,Experimental,Z,Shallow,7,Doctorfish,Acanthuridae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"KJ,SC,LA",18.5,TL,170,Acanthurus coeruleus,2018-04-24,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"KJ,SC,LA",14,TL,90,Chaetodon ocellatus,2018-04-24,Experimental,Z,Shallow,7,Spotfin butterflyfish,Chaetodontidae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
C3,"KJ,SC,LA",39.5,TL,910,Epinephelus guttatus,2018-04-24,Control,Z,Shallow,7,Red hind,Serranidae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",28,TL,320,Cantherhines macrocerus,2018-04-24,Control,Z,Shallow,7,Whitespotted filefish,Monacanthidae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",23,FL,230,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",20,FL,170,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",19.5,FL,140,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",17,FL,110,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",17,FL,110,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",19,FL,210,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",17.5,FL,130,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",16,FL,130,Acanthurus coeruleus,2018-04-24,Control,Z,Shallow,7,Blue tang,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",23.5,TL,580,Cantherhines macrocerus,2018-04-24,Control,Z,Shallow,7,Whitespotted filefish,Monacanthidae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",27.5,FL,580,Scarus vetula,2018-04-24,Control,Z,Shallow,7,Queen parrotfish,Scaridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",28,FL,880,Scarus vetula,2018-04-24,Control,Z,Shallow,7,Queen parrotfish,Scaridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",22,FL,400,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",18.5,FL,260,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",18,FL,150,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",20.5,FL,210,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",20,FL,210,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",18,FL,130,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",19.5,FL,180,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",19.5,FL,200,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",16.5,FL,260,Acanthurus chirurgus,2018-04-24,Control,Z,Shallow,7,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA",27,TL,380,Cantherhines macrocerus,2018-04-24,Control,Z,Shallow,7,Whitespotted filefish,Monacanthidae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"SC,KJ,LA",24.5,TL,330,Acanthurus chirurgus,2018-03-28,Control,Z,Shallow,4,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"SC,KJ,LA",23,TL,271,Acanthurus chirurgus,2018-03-28,Control,Z,Shallow,4,Doctorfish,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"SC,KJ,LA",19.5,FL,194,Acanthurus coeruleus,2018-03-28,Control,Z,Shallow,4,Blue tang,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"SC,KJ,LA",18.5,FL,151,Acanthurus coeruleus,2018-03-28,Control,Z,Shallow,4,Blue tang,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"SC,KJ,LA",19.5,FL,183,Acanthurus coeruleus,2018-03-28,Control,Z,Shallow,4,Blue tang,Acanthuridae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
E1,"SC,KJ,LA",27.5,FL,286,Lutjanus mahogoni,2018-03-28,Experimental,Z,Shallow,4,Mahogany snapper,Lutjanidae,16.6884183333334,-62.2136783333333,Leeward,Sand,32.9184,1
E3,"SC,KJ,LA",14,TL,253,Acanthurus chirurgus,2018-03-28,Experimental,Z,Shallow,4,Doctorfish,Acanthuridae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"SC,KJ,LA",24.5,TL,326,Acanthurus chirurgus,2018-03-28,Experimental,Z,Shallow,4,Doctorfish,Acanthuridae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
